date,price,price_high,price_low,price_open
2019-05-05 09:00:00,5763.811250568933,5829.685342686701,5683.22054643018,5818.543115362795
2019-05-06 09:00:00,5734.526961551937,5794.528732199115,5607.074954596421,5760.672356810893
2019-05-07 09:00:00,5826.234019816648,6016.021916640194,5734.832300063726,5736.549947354868
2019-05-08 09:00:00,5977.313093221443,6008.544638735341,5747.786681128503,5825.956147357601
2019-05-09 09:00:00,6196.135158867339,6211.487759117352,5971.062867438456,5976.384204793745
2019-05-10 09:00:00,6364.975924515056,6457.379374895841,6153.642405461095,6193.978892751153
2019-05-11 09:00:00,7108.956781355228,7367.400564847375,6364.988537178272,6366.763160435399
2019-05-12 09:00:00,6968.9968226462215,7536.927859047454,6753.011841003266,7109.3438944320815
2019-05-13 09:00:00,7795.377995415545,8116.292124640609,6868.491469940684,6968.384818885695
2019-05-14 09:00:00,7955.162800535481,8359.979468046304,7603.402934818013,7798.606531948121
2019-05-15 09:00:00,8181.703948843822,8264.54691888292,7846.341901439313,7959.422938260794
2019-05-16 09:00:00,7869.231304158247,8333.974685311532,7695.137949350974,8175.952117977721
2019-05-17 09:00:00,7354.424722969274,7929.021094212707,6740.062361244036,7871.166419520001
2019-05-18 09:00:00,7257.902674867257,7464.078050183956,7164.910734644534,7354.790026080012
2019-05-19 09:00:00,8158.378255016528,8279.873900425302,7243.998355182045,7257.4160622575355
2019-05-20 09:00:00,7949.579179601172,8163.471074998896,7557.746775881181,8155.646948639048
2019-05-21 09:00:00,7911.1907325089705,8051.766535203307,7759.093796170712,7946.02209682258
2019-05-22 09:00:00,7627.922108425927,8020.848321290444,7470.9385368244475,7911.003779701468
2019-05-23 09:00:00,7855.6520022647355,7946.609429758618,7462.054616389943,7627.093075196894
2019-05-24 09:00:00,7970.5748813524115,8139.834447004875,7771.003256120198,7855.0367829335555
2019-05-25 09:00:00,8029.56023072341,8098.851054746757,7911.663993100422,7968.169833289769
2019-05-26 09:00:00,8631.84593685575,8749.1293335584,7841.552713423594,8029.3241410024875
2019-05-27 09:00:00,8758.43952779324,8912.859113650202,8598.513605667371,8630.29784805538
2019-05-28 09:00:00,8716.018951795173,8801.580417226158,8515.58087453091,8756.102074512137
2019-05-29 09:00:00,8648.922939597853,8752.266216673288,8409.255808401625,8716.591981489639
2019-05-30 09:00:00,8271.004670930264,9078.274481272363,8004.109080942661,8649.452505756017
2019-05-31 09:00:00,8553.579663015786,8593.269801114526,8108.725797161592,8269.041127211762
2019-06-01 09:00:00,8545.7721071974,8625.821418261257,8444.448569241402,8553.71644375278
2019-06-02 09:00:00,8727.110233854783,8817.328670701914,8526.92320177953,8547.092186583051
2019-06-03 09:00:00,8113.641084275082,8791.112678512873,8075.150561691881,8727.760306299931
2019-06-04 09:00:00,7683.315352088555,8113.581524912805,7472.695733191934,8113.581524912805
2019-06-05 09:00:00,7777.999630014716,7901.113106123813,7572.481344869951,7684.874750307143
2019-06-06 09:00:00,7790.431428019195,7870.150788844675,7445.562461688069,7779.339862635288
2019-06-07 09:00:00,7984.877190795314,8107.341129629733,7741.988251479321,7790.591213680142
2019-06-08 09:00:00,7900.457901785043,8047.56384844501,7755.718417609499,7983.140046271071
2019-06-09 09:00:00,7628.663883784866,7938.469146075315,7507.181799995496,7899.442316174593
2019-06-10 09:00:00,7988.995640446848,8031.400125978601,7512.980364741426,7627.962490051548
2019-06-11 09:00:00,7890.191562212707,8017.3215416346575,7695.496224511995,7986.723242287954
2019-06-12 09:00:00,8135.953177631963,8211.28253595948,7794.5868216259605,7890.165183447758
2019-06-13 09:00:00,8222.275459118813,8314.760941301038,8017.552746293228,8135.986236510068
2019-06-14 09:00:00,8658.504108110208,8693.883655143389,8149.793826423484,8219.838781112621
2019-06-15 09:00:00,8815.601518355517,8871.678025315028,8575.584750688591,8657.122536503875
2019-06-16 09:00:00,8957.330777221065,9344.286948200366,8768.630631589063,8819.672975963653
2019-06-17 09:00:00,9318.06663612769,9451.089837986845,8954.842969449768,8957.211826602274
2019-06-18 09:00:00,9081.0618255019,9340.955325257026,8944.235577882211,9315.975950381713
2019-06-19 09:00:00,9258.3887614172,9306.780418655218,8969.695198962976,9081.275213461899
2019-06-20 09:00:00,9520.43497944891,9591.855052853336,9181.855929637768,9258.65919458566
2019-06-21 09:00:00,10172.258267550735,10185.842964688643,9521.42740610798,9521.431388847317
2019-06-22 09:00:00,10721.568338903548,11164.65200064308,9940.767616633091,10167.102002001115
2019-06-23 09:00:00,10897.74283949259,11376.347436362867,10547.107867209157,10721.883940278745
2019-06-24 09:00:00,11052.259785857981,11136.46169669294,10609.670899929506,10893.30628867731
2019-06-25 09:00:00,11809.314883476256,11841.135796719134,11021.705910847719,11052.19508735338
2019-06-26 09:00:00,13060.219162985582,13952.556416187825,11722.794713028024,11809.402857599887
2019-06-27 09:00:00,11299.686200890288,13456.989820567365,10486.397105363996,13068.98918343368
2019-06-28 09:00:00,12393.078246173785,12474.681080746645,10943.032239226091,11301.178914947866
2019-06-29 09:00:00,11896.464484228456,12433.336518670743,11451.360488952008,12399.181483155673
2019-06-30 09:00:00,10841.867955807009,12182.610370282038,10751.100399678066,11898.474015518881
2019-07-01 09:00:00,10615.370981043488,11265.804276169063,10013.900599652192,10835.010136037587
2019-07-02 09:00:00,10840.670660107438,10939.356153317787,9709.359063751397,10618.163574468297
2019-07-03 09:00:00,11944.576913731895,11994.744939626418,10839.214573961834,10842.497153615363
2019-07-04 09:00:00,11145.766452853233,12008.787286807934,11054.674651569692,11944.3187844731
2019-07-05 09:00:00,10975.004699140633,11412.060238675575,10792.136918496943,11145.535972177442
2019-07-06 09:00:00,11254.297642283691,11674.306551858192,10966.953634616479,10984.325820175378
2019-07-07 09:00:00,11415.585279279214,11551.052885371155,11092.813920069799,11253.041583640163
2019-07-08 09:00:00,12247.429255372977,12349.16778806726,11240.836225500514,11422.709001791603
2019-07-09 09:00:00,12547.258454208039,12809.068803986704,12061.930040948953,12248.510335059655
2019-07-10 09:00:00,12106.922283755997,13155.213030109626,11566.079977851798,12552.562683370952
2019-07-11 09:00:00,11343.996638295468,12110.55190946813,10994.215854326521,12106.947594105392
2019-07-12 09:00:00,11764.462032819518,11893.040631911632,11074.47390569281,11344.261436324248
2019-07-13 09:00:00,11359.15869959289,11806.861518107535,10827.048458885896,11765.168500220281
2019-07-14 09:00:00,10176.722208501422,11454.198744492467,10101.131785725356,11359.552355746882
2019-07-15 09:00:00,10840.567717757134,11096.784512449241,9859.180976171483,10177.077706305296
2019-07-16 09:00:00,9434.877522488201,11030.482937180415,9352.823760844425,10836.329805793352
2019-07-17 09:00:00,9673.159425527712,9963.001251002155,9058.25630318104,9429.716572146504
2019-07-18 09:00:00,10631.13805049354,10789.669890598967,9257.256444518749,9676.892173781032
2019-07-19 09:00:00,10510.39428842751,10771.137078347858,10118.064515250038,10630.561067006729
2019-07-20 09:00:00,10741.948269899083,11077.861350966823,10351.59479098933,10510.6374168301
2019-07-21 09:00:00,10590.815823652758,10820.582280185537,10292.683547280078,10742.406710218589
2019-07-22 09:00:00,10338.151408656711,10683.861354155963,10091.021538620033,10592.947895399662
2019-07-23 09:00:00,9862.055677951577,10341.315113533496,9818.789884873435,10338.738686252791
2019-07-24 09:00:00,9763.349534931865,9932.45348522422,9523.209921241223,9860.615035875991
2019-07-25 09:00:00,9880.459493168091,10176.729564307358,9722.070885882682,9766.011642104111
2019-07-26 09:00:00,9827.903108710085,9891.25267886449,9639.21187503187,9882.818666836558
2019-07-27 09:00:00,9477.392800604082,10196.999294843938,9326.881397827063,9828.128256877859
2019-07-28 09:00:00,9540.570782617147,9599.576081293002,9158.732007344413,9477.633900766225
2019-07-29 09:00:00,9505.818646595566,9728.430548282531,9389.79613313019,9541.122203831312
2019-07-30 09:00:00,9577.031471535374,9723.106365359505,9397.854282937202,9508.944988896423
2019-07-31 09:00:00,10081.33288671897,10115.375138547532,9558.186508828516,9577.88104465061
2019-08-01 09:00:00,10380.07701661099,10472.70137216584,9865.734543185172,10082.936693677817
2019-08-02 09:00:00,10524.77324177919,10670.0,10287.944224799221,10382.423832283392
2019-08-03 09:00:00,10817.6590969615,10907.210160893168,10498.765107768779,10524.737724999624
2019-08-04 09:00:00,10938.417384494525,11047.319033655001,10554.062506548573,10816.178863578096
2019-08-05 09:00:00,11822.768253631142,11942.094074329716,10940.104343721192,10941.835679674394
2019-08-06 09:00:00,11479.62874284044,12329.694938767367,11221.9920815945,11824.710204038765
2019-08-07 09:00:00,11974.397277708858,12141.947187785361,11383.785426082426,11479.841207409414
2019-08-08 09:00:00,11997.068192898323,12060.181884199012,11509.413976522981,11974.77874815051
2019-08-09 09:00:00,11876.747039362883,12044.788852616408,11692.155392750077,11992.825434317361
2019-08-10 09:00:00,11303.940224907397,11983.762765749918,11259.590577222873,11876.90773322035
2019-08-11 09:00:00,11546.994633750244,11598.561345979992,11107.663760604182,11304.167588893426
2019-08-12 09:00:00,11394.293457294867,11573.603600364711,11228.597257714868,11537.184343018436
2019-08-13 09:00:00,10886.223723978992,11454.194720180294,10777.82001034612,11394.56864815601
2019-08-14 09:00:00,10045.198760146186,10890.826136594233,9920.633998852401,10887.484277872456
2019-08-15 09:00:00,10296.056918587135,10455.655535136264,9785.415511438983,10045.910311443966
2019-08-16 09:00:00,10335.560352826596,10536.730035119368,9747.700640313209,10296.440260535714
2019-08-17 09:00:00,10215.410860765682,10466.064989207667,9996.973302323051,10333.528374047439
2019-08-18 09:00:00,10308.28978699697,10501.854775180549,10078.195922007717,10216.778308387564
2019-08-19 09:00:00,10917.628832991186,10931.77621852992,10260.191491802807,10308.447112155356
2019-08-20 09:00:00,10762.314410827319,10950.810584779401,10558.41902176872,10916.666929470486
2019-08-21 09:00:00,10141.227741322398,10804.715307172713,9857.21901828861,10763.640792618855
2019-08-22 09:00:00,10101.876470951394,10241.38937285823,9760.935105766237,10137.979184779795
2019-08-23 09:00:00,10391.572656611614,10450.70708089584,10025.028764551742,10102.006584271845
2019-08-24 09:00:00,10136.739878150382,10421.378610236598,9889.296270407836,10390.294542634641
2019-08-25 09:00:00,10141.91305617729,10335.993980488522,9907.086410774782,10136.541895666905
2019-08-26 09:00:00,10370.59527800157,10610.747979780832,10137.7568996491,10141.818630436997
2019-08-27 09:00:00,10182.49104907586,10388.83947709063,10046.472159315652,10370.935866971433
2019-08-28 09:00:00,9719.331668821122,10295.690479689621,9592.684629334035,10183.102458149895
2019-08-29 09:00:00,9496.934042148761,9723.321962104892,9320.0,9720.857255179977
2019-08-30 09:00:00,9583.74781885077,9696.661529143408,9350.358731491386,9497.612519684551
2019-08-31 09:00:00,9588.031530750208,9684.360370548597,9422.636339825549,9581.628532350627
2019-09-01 09:00:00,9728.56697081669,9830.168600273404,9521.580627563171,9589.141268650705
2019-09-02 09:00:00,10345.371335366426,10452.53592721886,9717.419698804591,9728.89974856254
2019-09-03 09:00:00,10615.728563014396,10774.925163151911,10274.695228412673,10348.484194010469
2019-09-04 09:00:00,10570.612405273434,10805.563048095695,10371.534963121567,10612.94601969621
2019-09-05 09:00:00,10565.574318207808,10872.109254561034,10451.415407736908,10568.3251289364
2019-09-06 09:00:00,10300.633143490311,10912.510985334717,10158.342420251216,10564.655902264481
2019-09-07 09:00:00,10458.795704014537,10560.24992943949,10289.49144837499,10299.76644414136
2019-09-08 09:00:00,10383.373811184047,10592.774803716738,10210.481315912903,10460.711374317852
2019-09-09 09:00:00,10303.691706990794,10488.308896288841,10067.377711449943,10382.04408673763
2019-09-10 09:00:00,10097.851656594545,10385.697698310612,9947.033131890905,10304.667016194437
2019-09-11 09:00:00,10157.841664729804,10286.69202063125,9876.85925972218,10097.58431284317
2019-09-12 09:00:00,10415.651151785749,10450.7575135856,10038.498766550445,10159.358673177463
2019-09-13 09:00:00,10344.99387183016,10441.110754723994,10153.095993549916,10416.000829974986
2019-09-14 09:00:00,10337.076982509028,10422.161203159405,10221.792253221227,10346.32141920372
2019-09-15 09:00:00,10302.431250784368,10362.620112117238,10252.866013397554,10336.165324612202
2019-09-16 09:00:00,10254.287042174834,10358.678648257819,10075.281276428444,10306.053939893716
2019-09-17 09:00:00,10189.255066822177,10276.003276804888,10128.478074892697,10251.044311315145
2019-09-18 09:00:00,10156.30335871143,10258.80893682748,10097.197382495633,10186.846608444012
2019-09-19 09:00:00,10248.17466916461,10332.853477639315,9645.44172299103,10157.148714620876
2019-09-20 09:00:00,10168.654945266348,10285.084000004776,10060.424883134965,10249.895476338606
2019-09-21 09:00:00,9986.203499177702,10177.326709970424,9902.24305043034,10168.10482063471
2019-09-22 09:00:00,10027.815357338035,10089.539407103346,9852.491719212056,9983.604293324139
2019-09-23 09:00:00,9699.326753538153,10049.708750465037,9614.346265307466,10027.223738412828
2019-09-24 09:00:00,8503.20685559099,9791.996216709545,7845.632724519605,9698.394968273644
2019-09-25 09:00:00,8430.520337433667,8733.751554032517,8215.72024714508,8506.279106114875
2019-09-26 09:00:00,8062.016360718562,8466.364243061464,7746.846509782091,8432.687428733154
2019-09-27 09:00:00,8179.7551299328115,8270.462036009056,7854.75499995611,8061.940166091094
2019-09-28 09:00:00,8201.792079631892,8321.410077713415,8002.444786956338,8180.952189559776
2019-09-29 09:00:00,8044.369585680813,8231.302171976547,7891.840675851613,8202.097395866242
2019-09-30 09:00:00,8290.66627832997,8341.808071902113,7710.68424897375,8045.528045736462
2019-10-01 09:00:00,8297.498589703784,8505.949602116796,8177.308963179287,8292.730615382192
2019-10-02 09:00:00,8362.080028511684,8377.002563457536,8154.345902180641,8298.02642151218
2019-10-03 09:00:00,8227.503556822458,8398.823777910593,8053.148235367103,8363.925443898563
2019-10-04 09:00:00,8139.993827634209,8234.809941230274,8001.482514251154,8228.064415792813
2019-10-05 09:00:00,8129.391494054,8185.364969235293,8013.533261353904,8140.598486634521
2019-10-06 09:00:00,7854.229599402075,8157.414996208808,7783.0713588576255,8131.187583537857
2019-10-07 09:00:00,8192.43823087233,8302.015765636057,7762.234214737266,7856.58513930513
2019-10-08 09:00:00,8169.320400546633,8326.752636300653,8090.674049997421,8192.673467886985
2019-10-09 09:00:00,8565.20711319785,8676.5959718312,8114.127516953545,8173.417918935923
2019-10-10 09:00:00,8561.874367950342,8647.646402158878,8420.281762430557,8566.048648893162
2019-10-11 09:00:00,8259.44733747733,8784.95080772441,8213.790928157723,8562.020534686713
2019-10-12 09:00:00,8300.35365066244,8402.191300116569,8250.369426676714,8258.519138106647
2019-10-13 09:00:00,8276.104591473208,8454.55188791771,8156.270127923374,8302.179642469955
2019-10-14 09:00:00,8350.062387897537,8392.35315289449,8204.562693293337,8275.636654623208
2019-10-15 09:00:00,8158.735080537952,8405.38108471095,8089.466423594185,8347.723059836406
2019-10-16 09:00:00,7992.56701520073,8180.749481611205,7916.135121452731,8159.927734429469
2019-10-17 09:00:00,8071.001784074097,8125.811288244169,7930.21222689382,7995.129294413361
2019-10-18 09:00:00,7948.235007792085,8115.8758729814535,7815.343607904927,8070.489893271559
2019-10-19 09:00:00,7949.445568565615,8097.945860426449,7867.84943862261,7947.302956021679
2019-10-20 09:00:00,8225.288401983216,8299.78009711394,7870.732180894386,7952.298087068562
2019-10-21 09:00:00,8199.54845235989,8335.642893457747,8143.973222189722,8225.177769475516
2019-10-22 09:00:00,8020.830773151761,8300.352775167212,7998.4722222548135,8198.58248333115
2019-10-23 09:00:00,7467.335259775514,8048.356965301455,7298.888331192273,8020.320251147235
2019-10-24 09:00:00,7415.403539651986,7504.78253430299,7340.376615720774,7468.7747871270285
2019-10-25 09:00:00,8656.34920736397,8796.440753884292,7366.5917178897935,7414.948368513132
2019-10-26 09:00:00,9234.378671734794,10366.150618255127,8503.50008053289,8659.962269340438
2019-10-27 09:00:00,9534.255604585403,9798.953501965376,9077.25878732982,9235.213030645833
2019-10-28 09:00:00,9206.8930601561,9909.531113405064,9162.767663113704,9531.191585697341
2019-10-29 09:00:00,9410.010553125432,9552.889203699733,9069.460965313985,9205.92739152783
2019-10-30 09:00:00,9155.438296574352,9413.585600144419,8998.84134980617,9410.278522953353
2019-10-31 09:00:00,9142.295875471205,9410.270702232883,8920.610448657,9156.455406298026
2019-11-01 09:00:00,9234.10043683052,9282.24259105375,9033.251844269149,9143.136290988405
2019-11-02 09:00:00,9290.820849312142,9375.71903339214,9187.489495909118,9233.048482713348
2019-11-03 09:00:00,9195.735412595466,9364.38470495943,9066.211753851268,9291.093177190598
2019-11-04 09:00:00,9395.048808285672,9520.78552667218,9116.47327201459,9197.488457170073
2019-11-05 09:00:00,9309.782754759952,9457.888918165207,9174.727222102345,9394.195625208424
2019-11-06 09:00:00,9339.687056290933,9441.719383908901,9250.529206436067,9308.994106462114
2019-11-07 09:00:00,9214.646273153847,9374.859758621962,9099.062454645535,9339.792931482458
2019-11-08 09:00:00,8772.8708865637,9259.972035652478,8691.272174485777,9213.365120573802
2019-11-09 09:00:00,8809.610379645115,8879.781013673553,8724.530766904227,8772.783902836165
2019-11-10 09:00:00,9038.394212571293,9146.840979512452,8750.061042677866,8809.01267124774
2019-11-11 09:00:00,8731.660568398014,9072.6939964993,8615.478589965993,9038.8784386624
2019-11-12 09:00:00,8821.09905660825,8886.373617574858,8565.652111197189,8731.998572342123
2019-11-13 09:00:00,8774.796159903706,8844.402667471091,8701.787583172185,8821.388516687713
2019-11-14 09:00:00,8645.775008481254,8799.239362956638,8580.046036204767,8776.428655609394
2019-11-15 09:00:00,8470.89257383166,8790.917713385934,8396.23971259362,8644.925683438234
2019-11-16 09:00:00,8490.6783839469,8542.814490187127,8401.229603946993,8470.965636856037
2019-11-17 09:00:00,8502.179641923854,8634.757534802946,8352.414339291863,8490.374162805623
2019-11-18 09:00:00,8185.503732135198,8504.012214720355,8055.027420960365,8502.533115334842
2019-11-19 09:00:00,8132.535256082134,8216.711185834578,8001.726003058912,8185.616940748416
2019-11-20 09:00:00,8097.201484194337,8261.480893360684,8037.460533358519,8133.0062770005015
2019-11-21 09:00:00,7625.495601717342,8132.267108230799,7485.354022050756,8096.759503041269
2019-11-22 09:00:00,7270.646228457284,7745.159315292729,6789.314350608035,7625.656259092206
2019-11-23 09:00:00,7312.44419364705,7345.670370260893,7082.2053956102245,7269.020937109236
2019-11-24 09:00:00,6903.695472051277,7331.967648793132,6861.078514403392,7312.725902436883
2019-11-25 09:00:00,7111.270373703132,7378.002479176947,6514.999999999999,6900.320632488551
2019-11-26 09:00:00,7156.460897654572,7340.511560871412,7017.615443815241,7111.7747327346815
2019-11-27 09:00:00,7511.2412475642395,7657.995907644482,6841.08737221511,7156.720510011579
2019-11-28 09:00:00,7421.358597537472,7644.834977964831,7361.322008356458,7508.975826324533
2019-11-29 09:00:00,7741.248629328627,7852.278487283195,7367.771728428981,7419.729221752262
2019-11-30 09:00:00,7542.801941195485,7810.5193286990225,7442.150832397035,7742.309094895518
2019-12-01 09:00:00,7392.6901555203285,7543.367356628296,7211.973803962804,7542.248238104402
2019-12-02 09:00:00,7295.591259153692,7421.457222246439,7150.159239851975,7393.228710798324
2019-12-03 09:00:00,7293.261878843283,7401.072303451974,7241.113378371598,7296.101371812696
2019-12-04 09:00:00,7194.614543434251,7751.933260517874,7068.71022473818,7293.262481759621
2019-12-05 09:00:00,7389.103072023166,7486.088788977102,7150.004355155909,7194.952203799715
2019-12-06 09:00:00,7528.609783504583,7592.335037031611,7305.0445725392865,7389.664608398271
2019-12-07 09:00:00,7489.086122582452,7620.788567931996,7471.163536531422,7528.264757547201
2019-12-08 09:00:00,7510.914045623182,7564.909168195823,7375.304924185831,7488.364066877033
2019-12-09 09:00:00,7338.872594559854,7651.979528168971,7272.385109062513,7510.937690215651
2019-12-10 09:00:00,7223.517330992025,7407.022297213323,7156.577787086256,7338.1390708731315
2019-12-11 09:00:00,7209.7367160686235,7275.040783840622,7125.31507764029,7224.185716812397
2019-12-12 09:00:00,7197.173961131918,7295.111613483749,7079.540277967759,7209.901517514339
2019-12-13 09:00:00,7258.37574300848,7308.358394214671,7189.613173093282,7196.458335977163
2019-12-14 09:00:00,7063.730056870531,7271.593457675573,7011.711923716096,7257.278860821685
2019-12-15 09:00:00,7118.360299353699,7201.931463564755,7008.261653597578,7064.2846263328565
2019-12-16 09:00:00,6890.586236895459,7149.751357304461,6834.096515249456,7119.062265557971
2019-12-17 09:00:00,6622.477167956212,6941.809015431369,6558.834347184212,6890.348948964423
2019-12-18 09:00:00,7278.907249033009,7441.148432889816,6433.813602386553,6623.328662628605
2019-12-19 09:00:00,7150.2294711785735,7379.238675187893,7034.6086860974865,7278.707262600752
2019-12-20 09:00:00,7188.399044016968,7219.8287431222825,7078.875682599218,7151.873607290691
2019-12-21 09:00:00,7133.9196328122325,7190.863426381121,7105.377635713438,7188.498611113369
2019-12-22 09:00:00,7502.170354969073,7519.553301204066,7122.651262431791,7132.98793124226
2019-12-23 09:00:00,7317.007420041813,7695.16457402212,7264.226100382394,7502.610236646537
2019-12-24 09:00:00,7255.397237885677,7436.190585271077,7156.948782917907,7317.314910484573
2019-12-25 09:00:00,7204.171324288615,7271.512643492254,7127.91929970052,7255.338305212815
2019-12-26 09:00:00,7200.915611416574,7434.7625426459645,7156.556434546424,7204.281005923113
2019-12-27 09:00:00,7253.806172121786,7273.670739905652,7073.810837896341,7201.270246635218
2019-12-28 09:00:00,7315.034212506165,7364.156487642949,7238.243799493583,7254.37713982003
2019-12-29 09:00:00,7388.03463638497,7528.146518213344,7286.967857682981,7313.996233475007
2019-12-30 09:00:00,7243.122543398969,7405.632863467854,7217.654247336117,7386.682972777946
2019-12-31 09:00:00,7192.7503274818355,7318.371186455318,7142.014459622642,7243.853472915054
2020-01-01 09:00:00,7199.464819257762,7253.897228682882,7173.578628973059,7193.081317336747
2020-01-02 09:00:00,6964.034624094601,7209.452253468462,6922.004105617189,7197.887026412293
2020-01-03 09:00:00,7344.321578744892,7404.716139970868,6869.192271706288,6963.40167658866
2020-01-04 09:00:00,7353.1666204814055,7403.226095722026,7270.624965668656,7343.783304919945
2020-01-05 09:00:00,7358.614762834654,7494.999999999999,7317.472245208405,7354.312702989045
2020-01-06 09:00:00,7758.519719570985,7797.714921077545,7346.288524439822,7357.034756955308
2020-01-07 09:00:00,8146.895540115556,8209.129632499902,7720.5706984498875,7759.990754324195
2020-01-08 09:00:00,8054.876071491794,8455.819815191968,7870.199931592906,8146.481530359028
2020-01-09 09:00:00,7816.8281829480375,8055.36424811432,7748.979074760009,8054.2294806411355
2020-01-10 09:00:00,8197.31341334636,8199.098460854484,7671.507695727583,7817.243757293404
2020-01-11 09:00:00,8019.764980164577,8286.318019328748,8002.955709055426,8198.933699897727
2020-01-12 09:00:00,8184.764095338279,8196.641864305202,7960.000000000001,8019.400657696423
2020-01-13 09:00:00,8109.732088596418,8196.092384284599,8053.963616584147,8184.488689282718
2020-01-14 09:00:00,8810.385075462957,8881.856809222556,8105.474392740803,8109.680213789585
2020-01-15 09:00:00,8820.282354252184,8915.256541214787,8563.17084871484,8814.507335794375
2020-01-16 09:00:00,8718.882438788336,8858.956895878395,8584.61742240882,8818.93618663514
2020-01-17 09:00:00,8910.87099087182,9038.566701634005,8671.16608330849,8719.594702980623
2020-01-18 09:00:00,8915.308920309866,8989.86319167204,8805.724538885303,8911.934541793054
2020-01-19 09:00:00,8701.136137985786,9197.777094369672,8465.489207351828,8913.534404207843
2020-01-20 09:00:00,8640.596894060554,8746.331819947065,8519.917720355556,8701.439380597585
2020-01-21 09:00:00,8734.486239072306,8788.120039250696,8487.319179304215,8641.27004817131
2020-01-22 09:00:00,8679.7814870198,8815.559046736109,8587.822458958832,8735.301470175555
2020-01-23 09:00:00,8400.564607185795,8687.887973229474,8302.387591396975,8679.563826530204
2020-01-24 09:00:00,8436.74551210045,8528.378152197442,8234.645664121,8401.521143540847
2020-01-25 09:00:00,8339.480057528257,8449.891028277496,8254.683585325956,8438.676297995424
2020-01-26 09:00:00,8610.850901526883,8615.062171479705,8290.708928329072,8336.624051368392
2020-01-27 09:00:00,8905.598949119916,9000.658025428118,8536.74717096431,8612.213221629747
2020-01-28 09:00:00,9377.141605046514,9401.505019418992,8863.945941397153,8906.09226189978
2020-01-29 09:00:00,9300.203454958944,9448.67286171524,9215.946293723035,9376.546242980652
2020-01-30 09:00:00,9511.67940885669,9577.073071222823,9199.994217852474,9299.166937145172
2020-01-31 09:00:00,9350.409049401733,9530.13380083784,9208.61496068596,9511.45262594222
2020-02-01 09:00:00,9384.199468388317,9464.509583777377,9280.963030083358,9351.02302169819
2020-02-02 09:00:00,9331.378735150894,9476.859727200455,9120.928760724795,9384.112177394249
2020-02-03 09:00:00,9291.88517233926,9618.465952570074,9232.039470298614,9329.717535958991
2020-02-04 09:00:00,9193.870025333028,9349.882869467896,9091.503199369132,9290.484070709079
2020-02-05 09:00:00,9612.745402759847,9747.827751459768,9173.38340505224,9193.86558922595
2020-02-06 09:00:00,9770.190153441412,9862.257418556374,9525.792563092204,9612.635366062486
2020-02-07 09:00:00,9812.867569153475,9884.414450443679,9728.071032461603,9770.547000600956
2020-02-08 09:00:00,9895.53470057621,9940.625577578217,9666.515108501426,9813.16143052456
2020-02-09 09:00:00,10153.974974037772,10167.255678417356,9881.179574195412,9896.307694478766
2020-02-10 09:00:00,9851.625029846433,10189.33455841744,9753.207000105269,10154.174010794603
2020-02-11 09:00:00,10228.367834408808,10330.537914884426,9700.79951134634,9851.768800841008
2020-02-12 09:00:00,10328.625022329212,10454.364964373412,10225.434170785395,10227.726262077478
2020-02-13 09:00:00,10229.528823203314,10500.052696248275,10078.735290041428,10327.801454044044
2020-02-14 09:00:00,10346.648732735553,10383.471929175432,10109.263854174751,10227.94397932709
2020-02-15 09:00:00,9904.271150842047,10378.002019469379,9795.366670487243,10346.148127819533
2020-02-16 09:00:00,9916.987809533459,10050.079889538472,9635.566756121221,9904.798241997567
2020-02-17 09:00:00,9705.312997681223,9964.881158366263,9453.826647971724,9911.88459382876
2020-02-18 09:00:00,10166.496411590271,10253.317870988772,9578.331636568195,9707.708703559218
2020-02-19 09:00:00,9594.084596596638,10257.63203618231,9344.199652501444,10168.675391267452
2020-02-20 09:00:00,9598.037456490212,9699.719639454335,9399.694128485022,9594.100619123583
2020-02-21 09:00:00,9678.804453263416,9757.136639320222,9551.349291191495,9598.42285317319
2020-02-22 09:00:00,9652.21440157436,9710.206779896529,9560.685829146863,9678.546351015562
2020-02-23 09:00:00,9938.737603731492,9992.765204275225,9646.548124928735,9651.923463983605
2020-02-24 09:00:00,9655.791713017117,9993.588700781793,9474.173681174581,9939.581803481255
2020-02-25 09:00:00,9314.759157004672,9675.800279344243,9248.365276734075,9656.487996360762
2020-02-26 09:00:00,8784.593136835952,9376.609162890978,8632.977597706336,9315.244338903627
2020-02-27 09:00:00,8822.448872189596,8972.108026956039,8529.75224949114,8785.134514874311
2020-02-28 09:00:00,8693.830932918747,8900.07920191616,8443.019109522438,8822.681262836088
2020-02-29 09:00:00,8523.857049026878,8790.900861584694,8523.636736341155,8691.948508793235
2020-03-01 09:00:00,8531.62653348453,8750.528559866729,8410.913492656837,8523.730245206996
2020-03-02 09:00:00,8915.435115831922,8967.105590470355,8496.951949245673,8528.971354096908
2020-03-03 09:00:00,8759.712209871204,8919.816504064265,8651.700091507428,8911.657053505061
2020-03-04 09:00:00,8751.062184188633,8848.426363055003,8660.299839232055,8759.701580518058
2020-03-05 09:00:00,9055.873969194203,9160.37557434256,8747.662151498313,8751.668278238978
2020-03-06 09:00:00,9133.771281831307,9171.540820661286,8985.889305388371,9055.016357315584
2020-03-07 09:00:00,8887.0829231351,9189.810948720176,8836.4246750452,9132.240212650024
2020-03-08 09:00:00,8033.350838496891,8888.263694398318,7999.526692292451,8886.91181268115
2020-03-09 09:00:00,7930.471579765558,8180.424525521771,7632.386223082222,8034.857120244284
