date,volume,vol,RSI_14,ADX,sentiment,open,high,low,close
2018-04-24 09:00:00,45102.67149456746,1479.152249656611,55.96924248891254,26.510896136815198,12,390.00807364564207,1006.5866351155692,436.12938589032274,953.2070836815456
2018-04-25 09:00:00,89007.24371612462,1113.141799711234,41.09289193620421,27.229574311228568,16,953.3571927548619,443.03378040074676,91.5438649355765,-377.1750341575316
2018-04-26 09:00:00,30532.683068456005,805.4995122008097,38.04272660126262,27.627185161163375,16,-379.34989950618547,-93.51790828191042,129.64767612669857,561.6570778114565
2018-04-27 09:00:00,18998.83000961796,801.1937317788886,34.1697186448544,28.125604465826182,11,565.2158513614831,299.5529737216402,440.694263825093,-77.70401651297288
2018-04-28 09:00:00,23319.622651397898,822.2421991808521,37.532605501296594,28.653323880484642,22,-78.99780730374187,293.67915728313164,224.70808970654616,606.8856063689218
2018-04-29 09:00:00,22918.136395733618,827.7996593950722,35.29586599122567,29.365682890804745,22,609.8335285040266,389.4282922928669,527.2788541956561,346.5707622628579
2018-04-30 09:00:00,17534.898594614235,842.9986506309915,37.42818967061795,29.853916819894973,17,344.8588492347735,171.05389183204898,233.73930360047962,94.22602644876497
2018-05-01 09:00:00,28769.86299887219,693.4944064548797,37.381869660222634,29.162992533426017,19,94.51756880610628,31.47290754826281,-78.92922258793806,35.23902219608317
2018-05-02 09:00:00,11593.894899067844,408.0066442119944,36.38114141047633,28.558010832134276,20,34.85983686500549,210.09774315925097,332.6683769465071,348.3302147224367
2018-05-03 09:00:00,27360.82816536895,374.23974975332794,39.744342034646785,29.09991641090471,17,349.5293124491436,781.7402710128081,414.1422510814973,731.6016036364999
2018-05-04 09:00:00,11994.60845447745,248.93533882562372,33.98221254171747,29.603114448334402,21,732.2726623073431,328.4232149077525,604.465622466656,283.7693677994848
2018-05-05 09:00:00,10058.810527664322,402.26568810311187,35.287723695704685,30.379617324561433,18,280.41859959591056,474.5898011775862,459.7799543196088,411.23142181858384
2018-05-06 09:00:00,14717.822109951987,417.9435728682005,34.29736138683532,30.1182408882842,20,413.7112325310227,268.1362787605012,25.019860681284626,76.1466692781596
2018-05-07 09:00:00,26501.08169494713,317.63382528393583,29.17685391719457,29.139789904382415,18,74.43619195240535,-7.005591353059572,-16.11058323573525,-70.49188059949665
2018-05-08 09:00:00,14786.690841497391,286.01260315003253,19.274722575306914,27.828103645683765,23,-70.57563478793054,-0.41369353466143366,39.83370335922882,-18.21425648404147
2018-05-09 09:00:00,15837.678718625404,282.26391993085235,33.3930636245116,26.37320598359745,23,-19.697662297176066,93.5029147437217,84.89093047280221,277.87357933000385
2018-05-10 09:00:00,15988.420607393586,251.53696295207067,21.75852784570614,25.051826085762798,23,279.8337940730089,192.95484441219742,171.76570360412006,-102.7782522787511
2018-05-11 09:00:00,48048.797955307426,625.4609386726449,19.468151918613522,24.376648234622788,23,-107.03409334744174,-176.5922373188314,-452.888835971924,-468.3245781950736
2018-05-12 09:00:00,31112.566021589035,771.2069512988456,13.49182517336326,24.11815016770414,26,-461.2809814371485,-244.11698686553427,-119.51160239208002,105.99395815951175
2018-05-13 09:00:00,10904.386042364327,833.2705714389546,17.792337272904707,23.5116004713279,24,110.65502868836302,198.34393109268785,214.73742373093137,327.06744776233245
2018-05-14 09:00:00,34102.10123617831,877.8093825514825,20.068012093656083,22.581575427013984,25,322.45587517893546,273.79425883551994,111.74461238856475,159.2278161035647
2018-05-15 09:00:00,16543.7637264192,983.8335220064971,19.834045392452385,21.71798074300821,26,157.64692199720048,166.66467512323106,261.8424978031144,-32.54624967741802
2018-05-16 09:00:00,21320.334309574624,1105.9747332756992,14.948118807616211,21.672308837054324,32,-30.814139283511395,-183.21956416279136,-138.10257842260035,-0.6832055537015549
2018-05-17 09:00:00,11285.046487009844,1290.2426523253243,0.4483123740877275,21.868721111057102,31,-5.160017716509174,89.10547973182656,-0.8953913633367847,-163.84402430992122
2018-05-18 09:00:00,9746.120551481155,1207.4672641433622,8.16410286414575,22.190647628592803,28,-166.1283685140188,-59.177763841282285,48.86308286021085,279.06268990595527
2018-05-19 09:00:00,1144.2366119392573,1100.037088258344,4.724389765057232,22.04403646818765,29,280.7345668487342,231.91849879249276,307.75479065693435,148.76480184196134
2018-05-20 09:00:00,7346.1510059369975,799.7866361097016,15.000703914803818,21.154632028061673,64,149.43561162337392,380.5208066638479,235.1180293124462,447.91657821037643
2018-05-21 09:00:00,10145.369490213296,569.022434770437,16.091835767421358,20.328756476516123,47,449.1530198385617,206.35827885136132,323.0128633551567,77.8052745936875
2018-05-22 09:00:00,15435.667077560647,531.6415578969637,13.452324269840556,20.527626097502285,55,85.9524450749359,12.654955442487335,-164.30572227927496,-233.2861503512013
2018-05-23 09:00:00,42731.54716746132,713.4250737808579,6.740447573733526,21.715405534851534,54,-239.3377777398182,-214.66002041379124,-393.87044741518275,-382.2059219071016
2018-05-24 09:00:00,27940.897150118908,619.8612931926184,11.795767340727478,23.080034957407605,61,-381.20496974557045,-207.28637615904427,-121.02219678483289,108.61970451950765
2018-05-25 09:00:00,15170.80606531562,655.7978192475368,16.831213801701217,24.3471908497811,59,108.39423842059114,-11.868762533903464,105.72142179263028,-15.078599460582154
2018-05-26 09:00:00,3221.6046057118365,861.1878633454546,13.184276946845328,25.555101572632715,56,-19.839711735012315,60.97407468436086,86.37808961181418,-30.67184164812079
2018-05-27 09:00:00,3841.4497466596877,960.6014734005837,7.480200075103374,26.79988456223916,52,-28.113890208674093,-104.83571376027339,47.64496211073765,97.17094713493589
2018-05-28 09:00:00,17060.834603990817,1029.5499505289904,6.4562291914064645,28.248821561387892,55,98.03017886844373,121.1308595634855,-52.437091908144794,-123.7435459805838
2018-05-29 09:00:00,32876.46906537439,906.0916861930551,18.566530900289585,29.1201066694042,56,-123.97342664203825,223.45671038111504,60.965378943028554,439.5004159491391
2018-05-30 09:00:00,21028.788824926898,854.4309216622174,18.1387443875996,29.797972694984015,63,444.46954806753274,184.94504188185874,338.90920220079624,91.11638319454687
2018-05-31 09:00:00,18441.9042198829,789.750326590596,24.17363568163705,29.88376460620844,67,91.83434990499063,277.1629510215762,231.93718197597536,255.1562691599729
2018-06-01 09:00:00,15704.991169298217,781.5128124558107,19.322295750784235,29.963428523773977,56,250.7987401403252,119.7610399267287,195.90495381666187,204.01305676426637
2018-06-02 09:00:00,11939.851051118847,692.918761064466,22.511800097514865,29.601775666261187,62,204.03671489730095,253.45637298252404,251.1085479808362,292.80039822088384
2018-06-03 09:00:00,14240.666248780642,597.6250305614235,16.4213133927091,28.827514932962554,53,289.34284716455204,279.64457190028133,340.98665566012824,264.6690368239615
2018-06-04 09:00:00,21469.804477631536,289.05372166666893,15.764121682041548,28.581287243867802,63,267.9567888548636,178.70743733103336,55.28084037012468,-29.55726329040135
2018-06-05 09:00:00,23162.21809349755,-36.50942040013092,26.17621813046221,28.614962063142087,41,-28.82959554228728,109.67968337000275,70.23893918210615,275.9083289888995
2018-06-06 09:00:00,15164.649956789905,-110.4342297894184,37.75886181716956,28.550914234857885,44,275.9918723257324,188.84873587939455,258.0024201670376,216.74576071369484
2018-06-07 09:00:00,14226.872389037606,-13.68793330786832,34.68566106732021,28.13773491363506,40,215.37334639250093,244.52597496514227,326.98612465400674,214.26485380470876
2018-06-08 09:00:00,10226.556325228554,23.986897864329876,34.93753909221523,28.05344883211404,40,211.96849433423904,137.0099775313647,115.38023810619507,99.66090726384027
2018-06-09 09:00:00,5062.138126573263,48.1222053595917,34.70004298530119,28.24328493447871,40,100.51421811757336,160.74789047259765,90.49382558641173,48.82048637257594
2018-06-10 09:00:00,50989.504270886,384.1382025878652,17.41474269775294,30.214229020016063,32,50.65214624698547,-12.508399640864809,-672.3428004297766,-579.0785576492117
2018-06-11 09:00:00,24920.44490584788,514.9724331609871,25.978585660011372,32.05579073275915,31,-579.462633958643,-431.69789391634185,-14.151816067002983,113.21895936146939
2018-06-12 09:00:00,25139.745451480423,764.0365572524347,9.90753453867839,34.0228308505337,37,112.27066829201976,-0.47721194596579153,-115.38172494906212,-247.19514592570795
2018-06-13 09:00:00,44961.34994596371,1077.2597348395443,9.851508825694609,36.24872228926612,31,-244.16740484371985,-180.80697327303824,-267.9987475076987,-198.60357006674167
2018-06-14 09:00:00,35511.872210283575,1126.046945973565,17.308394182811625,37.840252614783715,32,-201.30190685578236,140.80311623501348,160.88622090299032,370.6182241084498
2018-06-15 09:00:00,13626.460993386467,1245.0009210269513,13.377348398486848,39.318102202764344,41,371.0389758576348,56.64347526442998,189.03051673138089,-113.27079806947313
2018-06-16 09:00:00,4734.0273265522665,1274.991142026525,13.238622854681246,40.75207934677265,30,-121.30857118300992,-0.33147994903811195,75.6596712466071,171.5633884110839
2018-06-17 09:00:00,3945.483116935644,1258.9742811820636,11.376793495523648,41.91483367881704,26,176.3321253041022,123.54397983104354,208.3665290187064,82.29293475922168
2018-06-18 09:00:00,20574.25840495412,1134.868656160977,20.933054338923604,41.7968226730423,27,79.0269010761067,326.0962797384109,92.11374418770993,373.9940026976219
2018-06-19 09:00:00,11435.317254045669,1069.2111879167753,17.650588286516022,41.42899440944923,25,377.9518173856741,219.4061617404068,396.7298081843837,200.83251960025245
2018-06-20 09:00:00,14026.601260236679,935.6593029097235,17.36357208594886,41.33998664740185,23,199.3855251806881,144.52976872238378,80.83686165475683,181.72287344466167
2018-06-21 09:00:00,12921.028671129276,760.4166212538535,16.14931676902817,41.25733658264356,19,185.259244723542,136.61847070109707,262.5437433929501,116.42880244643311
2018-06-22 09:00:00,53718.48905375537,671.4546747776888,10.64372868658521,42.563150378547114,22,114.71386178376088,94.08803952688322,-580.670400730065,-526.6564335527282
2018-06-23 09:00:00,9067.425519077588,463.64316922634794,14.796535621673616,43.77569176045756,16,-525.0243131771967,-331.84177774209365,96.6339373939636,118.29340345066612
2018-06-24 09:00:00,39805.86209455082,203.05922599155917,23.017855253238434,45.23309373573404,38,117.60367013950236,44.49925098327549,-176.5542843168987,73.86625839222143
2018-06-25 09:00:00,27086.504364453802,261.4720443987254,22.32953552645304,46.0815616337278,25,74.91137408860595,183.5056776272777,353.5859120104824,210.81550868036265
2018-06-26 09:00:00,5594.056097322569,279.5790300145735,24.4786315102356,46.91726017443161,24,209.91474534817098,49.547497400972134,106.0466054489716,-50.60305371555751
2018-06-27 09:00:00,7918.642754368553,336.598016737579,30.07224881733207,47.78102307965651,27,-52.278450758122744,28.397030871827155,64.31454079941341,156.67282422995777
2018-06-28 09:00:00,21890.662177799397,480.6117058155669,14.66317658853696,48.8044872240673,40,158.829597570877,89.9127624554194,-37.8223675090876,-160.14162356122688
2018-06-29 09:00:00,27407.40781688189,449.03005410820015,29.87274242084358,48.99971197941006,41,-163.73074172060478,244.88521554171257,41.3183406616854,412.86676962878937
2018-06-30 09:00:00,25143.960365488532,455.3452940400673,30.884660392444715,47.98881295450794,26,414.74138406488873,379.61989948997143,501.75115908185944,351.43185783542503
2018-07-01 09:00:00,11696.773095858527,451.2819921308667,30.191847219697483,47.05012100281312,42,353.2781816235638,111.55158166895944,252.72627863991238,149.4846456130299
2018-07-02 09:00:00,26517.327491184224,487.55162875648784,29.744056379746098,45.025779939165126,38,150.7981811706095,398.8617568832542,192.4391432220409,414.7131547963945
2018-07-03 09:00:00,24926.295841434352,438.79870782900707,26.86032100965637,43.1460346657777,40,412.3635871549495,206.12955699689883,353.9592066735395,101.50531380906159
2018-07-04 09:00:00,10339.359455248428,399.1033715700431,28.143211867357923,40.89956218473355,39,99.33200299979217,296.729039706659,164.69326621571054,231.79379253752086
2018-07-05 09:00:00,24537.94953854658,333.4664153686381,27.720269022678067,38.813552023763975,24,231.38335348645342,126.21871267319966,184.304928300563,115.00373322171254
2018-07-06 09:00:00,15658.379152644437,308.320558322849,46.20772858090689,36.9665051083843,15,117.23080268616468,108.61060446980537,141.26622207884884,229.14120383825048
2018-07-07 09:00:00,10366.25070014238,388.7036999101442,44.73442843930491,34.42101609724927,19,230.7699029289215,329.4689015295744,234.17692001801333,317.455911114469
2018-07-08 09:00:00,12418.4495773811,430.8228405806135,42.54863267306726,32.05734772976675,19,312.95626503007406,161.28078158416247,328.54780413893604,144.7446540076853
2018-07-09 09:00:00,16947.117858703165,431.2946964931691,38.27765173716448,30.120896631974087,17,147.4372501066482,201.21012117894406,138.55860394683714,118.23649801918964
2018-07-10 09:00:00,30524.345525873505,426.6103807299114,32.94213595154399,29.68814083129516,26,119.16344514504544,56.61030516160099,-183.7901644578933,-212.3331502872279
2018-07-11 09:00:00,16026.313344129438,363.6838107071436,33.75026475084242,29.286296159236155,22,-211.6517430494232,-127.9422015671471,106.44587189092545,160.77124183408887
2018-07-12 09:00:00,20958.081223346027,343.7290794234775,38.1447910642154,29.579176363330074,23,159.98625216267465,71.58431987700988,-90.60137788294196,-4.229270728767915
2018-07-13 09:00:00,13868.519695527335,160.0410662847554,27.953537262374553,29.851136552845855,27,-3.4178840157483137,84.08503043650398,125.40643363829622,68.48074359255315
2018-07-14 09:00:00,2765.3027892244754,175.3772166984237,23.705739551948902,30.10367101453908,32,67.0034482607216,107.06893935452354,179.23612996653355,145.62134422700456
2018-07-15 09:00:00,10849.34505953317,200.41196933000265,29.13648632982429,29.921845629530686,34,145.58509254677574,190.33980414973485,179.44443543390025,227.02519381342609
2018-07-16 09:00:00,30004.465823343027,241.26120512785212,32.35276723568346,27.83670778780171,37,229.1272059689154,501.34442287412185,245.22023847478067,518.1415834274767
2018-07-17 09:00:00,46887.97105783642,598.7599625408056,47.296884625967905,28.067165074223063,28,517.1169511962289,943.3207528967441,479.68364503405246,809.4862882508296
2018-07-18 09:00:00,51463.36561693964,826.0092517909213,45.20498319554221,28.54809046496899,17,809.4646355155255,472.24014977092975,787.95643527019,369.3744583383859
2018-07-19 09:00:00,25962.88637774186,1011.7249241512491,47.33747996942141,28.9946640420902,15,371.08365855033753,289.2719100895447,343.99228327831406,343.9089192891797
2018-07-20 09:00:00,33027.28644407045,1074.5077453091785,41.24807706461136,29.690646016327715,16,345.1197378129027,383.6925939202574,250.55485915105055,112.96168205128834
2018-07-21 09:00:00,10012.813784510807,1146.9216343470785,39.92739934932973,30.03227819933779,21,110.94803553776,25.0849677039605,160.99062290853453,257.16086072903454
2018-07-22 09:00:00,15170.040076882433,1202.2487203291869,41.183161888144994,30.6463198935532,18,255.62676106295385,313.5311465261102,317.8356475428527,198.2875956550688
2018-07-23 09:00:00,34767.881274445026,1350.4701922809932,46.843111424409344,31.734975965068298,20,198.42172960714743,467.12688044744755,251.5092865587958,518.075774429105
2018-07-24 09:00:00,57339.363047094805,1745.5298362930946,62.702592542191844,33.7425298047523,16,517.3165867483676,929.1682843229673,526.782905831441,930.8242171332577
2018-07-25 09:00:00,33077.887500012366,1784.4204003396662,52.93787029995573,35.60693661026518,22,929.7731506035434,384.04585047876026,614.5307989480962,136.24944178767691
2018-07-26 09:00:00,26598.50338075672,1707.3019990791845,49.128427146604835,36.39871401856098,27,138.00633885191928,140.7487402664883,99.89118198864071,-8.897197490904546
2018-07-27 09:00:00,28583.047743315183,1619.535942391578,51.74131075473844,36.91866864994021,27,-8.665111624867677,212.82204467340125,167.3788997431202,448.0597707829993
2018-07-28 09:00:00,5303.587818196647,1441.9191975489568,51.2199714887666,37.401483664792345,31,447.979215104745,198.44698664435782,461.64429849579665,283.80716614172616
2018-07-29 09:00:00,8962.345534942742,1175.9594819534282,49.834491410667866,37.94430081675354,33,283.5407486073891,269.8147656345636,298.94604594293196,216.57263205073104
2018-07-30 09:00:00,32184.001749407653,830.9449176877786,45.77745219970616,37.226548538858346,37,217.45704194981772,213.4662684988216,-16.60429304191166,173.16171627570657
2018-07-31 09:00:00,38849.4457996243,559.802871040469,27.875205554067115,35.6087862919516,34,171.59486221271982,117.66045278430374,-62.82064199879642,-242.58462898762264
2018-08-01 09:00:00,30673.786024965164,559.3627432946885,26.2721035497055,33.37573058997973,34,-237.6769764929395,-230.859878015317,-70.13064649627631,-19.527439845007393
2018-08-02 09:00:00,19569.878314909776,562.195871464781,24.528899489609337,31.302178866720137,38,-26.535092392817205,62.51997844671041,133.43464707549992,36.055745787943124
2018-08-03 09:00:00,32164.97060753467,604.7372207835267,25.980361917435822,29.36418350522344,39,39.24898808021953,-36.484486278202894,-34.83687319225555,10.334631565934615
2018-08-04 09:00:00,19969.074174115158,764.1706401161532,18.498388234847965,28.61850221877632,37,4.836968445969433,67.27757559467409,-247.05892162756572,-295.9385420354338
2018-08-05 09:00:00,16838.12501292174,891.6087764181415,20.1892430239727,28.038624041022732,29,-291.5605637846829,-279.2008214463258,13.149202992136452,62.317924678554846
2018-08-06 09:00:00,18923.241233612694,1030.9280593053472,12.861969809394036,27.213683377070424,33,62.343887885813274,123.15296791524725,25.031017905418594,1.0516513176698936
2018-08-07 09:00:00,34639.24125243844,1256.727943803352,-7.800314046897858,26.880754536458806,29,1.0386903602293387,103.26257633106798,-60.49037847847285,-124.93012376840124
2018-08-08 09:00:00,51560.894568895776,1467.86037721307,-5.6016806716747265,27.778778706225772,29,-123.91392129814449,-306.99130161031917,-469.7560144316103,-370.486162555746
2018-08-09 09:00:00,35556.217445188195,1500.999282715563,6.036940012788325,28.612658292437953,32,-372.03756094127857,-57.76984138001535,45.98112923241479,250.71087005909976
2018-08-10 09:00:00,47452.31037534357,1695.3254727588137,-5.037804365578454,29.68455693400686,36,252.6077054787438,15.882181348676568,-104.2892303339786,-286.11890625863816
2018-08-11 09:00:00,26481.270448585816,1664.3065514677785,-1.6567485501131216,30.76363714377485,39,-282.71569116535466,-8.453474993537384,-2.1874695542037443,116.8651333059579
2018-08-12 09:00:00,19887.924338604877,1520.8225935569883,1.5724843082758184,31.76564019570227,42,105.84687602225313,67.51525196678085,221.40904853922348,158.8184415356991
2018-08-13 09:00:00,38496.59425706102,1323.3811965661857,1.819576580383485,32.33237490705709,44,165.19219121573406,167.3761285209266,121.67508315297164,48.45637790375622
2018-08-14 09:00:00,38526.61431458007,1056.7627456211085,4.711980897714225,33.40320181794623,47,50.715498062917504,-167.1059078389162,-151.75280786509575,42.13109693439583
2018-08-15 09:00:00,54589.08524035305,912.6998040606593,8.523164223180874,32.74970876418683,43,40.469085844067195,426.3939648680662,355.8050361317055,176.48587193005642
2018-08-16 09:00:00,26188.963256775136,736.9771067871181,10.509008579444384,32.142893785695954,46,174.99302627896122,41.70593369400376,177.99265210028352,168.84021035084425
2018-08-17 09:00:00,37167.57392045036,501.50245178616217,19.692739870096,31.13291724795786,44,174.00863812493935,233.780961063032,220.9540772125938,406.23706913928254
